28624400,08/05/2014 12:00:00 AM,08/15/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11378,,,,,CALDWELL AVENUE,70 STREET,INTERSECTION,Maspeth,,N/A,Closed,09/04/2014 09:44:07 PM,08/15/2014 12:00:00 AM,05 QUEENS,QUEENS,1014460,203293,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.724617443893386,-73.89100881092587,"(40.724617443893386, -73.89100881092587)"
28624402,08/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11216,118 QUINCY STREET,QUINCY STREET,FRANKLIN AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,09/04/2014 09:29:50 AM,08/05/2014 09:39:56 AM,03 BROOKLYN,BROOKLYN,996383,189320,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68630812120345,-73.95625190068162,"(40.68630812120345, -73.95625190068162)"
28624403,08/05/2014 12:00:00 AM,07/24/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11206,54 MAUJER STREET,MAUJER STREET,LORIMER STREET,LEONARD STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,09/04/2014 07:50:36 PM,08/05/2014 08:02:24 PM,01 BROOKLYN,BROOKLYN,998560,198120,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.710458813563655,-73.9483835711529,"(40.710458813563655, -73.9483835711529)"
28624415,08/05/2014 12:00:00 AM,08/12/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10465,2912 SAMPSON AVENUE,SAMPSON AVENUE,EAST TREMONT AVENUE,CROSS BRONX EXPRESSWAY,,,ADDRESS,BRONX,,N/A,Closed,09/04/2014 09:44:40 AM,08/12/2014 12:00:00 AM,10 BRONX,BRONX,1034678,238286,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82057171124411,-73.81780419434568,"(40.82057171124411, -73.81780419434568)"
28624418,08/05/2014 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11216,189 JEFFERSON AVENUE,JEFFERSON AVENUE,NOSTRAND AVENUE,MARCY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,09/04/2014 09:04:40 AM,08/05/2014 09:12:10 AM,03 BROOKLYN,BROOKLYN,998241,188242,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68334651596949,-73.94955472824971,"(40.68334651596949, -73.94955472824971)"
28624422,08/05/2014 12:00:00 AM,08/13/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Public Garden,10022,401 EAST 60 STREET,EAST 60 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,09/04/2014 12:41:21 PM,08/13/2014 12:00:00 AM,08 MANHATTAN,MANHATTAN,995005,216202,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.760094473356,-73.96117761259414,"(40.760094473356, -73.96117761259414)"
28624423,08/05/2014 12:00:00 AM,09/17/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11221,1187 GREENE AVENUE,GREENE AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,09/04/2014 10:58:22 AM,09/17/2014 12:00:00 AM,04 BROOKLYN,BROOKLYN,1005827,192620,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69534787284614,-73.92218900442798,"(40.69534787284614, -73.92218900442798)"
28625325,08/05/2014 12:00:00 AM,08/07/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,792 STERLING PLACE,STERLING PLACE,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,09/04/2014 10:57:37 AM,08/07/2014 12:00:00 AM,08 BROOKLYN,BROOKLYN,997528,184335,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67262378433157,-73.95213318364927,"(40.67262378433157, -73.95213318364927)"
28625335,08/05/2014 12:00:00 AM,06/12/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,1685 TOPPING AVENUE,TOPPING AVENUE,EAST 173 STREET,EAST 174 STREET,,,ADDRESS,BRONX,,N/A,Pending,09/04/2014 07:20:12 AM,08/05/2014 07:36:00 AM,04 BRONX,BRONX,1010300,246732,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.843859069756284,-73.9058487404419,"(40.843859069756284, -73.9058487404419)"
28625359,08/05/2014 12:00:00 AM,08/12/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11103,30-10 42 STREET,42 STREET,30 AVENUE,NEWTOWN ROAD,,,ADDRESS,Astoria,,N/A,Closed,09/04/2014 09:26:40 PM,08/12/2014 12:00:00 AM,01 QUEENS,QUEENS,1008135,217155,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76268449083796,-73.91377880976339,"(40.76268449083796, -73.91377880976339)"
28625366,08/05/2014 12:00:00 AM,08/14/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11203,EAST 57 STREET,EAST 57 STREET,CLARENDON ROAD,AVENUE D,,,BLOCKFACE,BROOKLYN,,N/A,Closed,09/04/2014 11:21:54 AM,08/14/2014 03:13:41 PM,Unspecified BROOKLYN,BROOKLYN,1005692,173837,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.643793082804386,-73.92273558660848,"(40.643793082804386, -73.92273558660848)"
28625483,08/05/2014 12:00:00 AM,08/08/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11201,102 BERGEN STREET,BERGEN STREET,SMITH STREET,HOYT STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,09/04/2014 09:47:47 AM,08/08/2014 12:00:00 AM,02 BROOKLYN,BROOKLYN,987152,189333,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68635164345949,-73.98953621840356,"(40.68635164345949, -73.98953621840356)"
28626380,08/06/2014 12:00:00 AM,07/29/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11422,147-11 BROOKVILLE BOULEVARD,BROOKVILLE BOULEVARD,147 AVENUE,147 ROAD,,,ADDRESS,Rosedale,,N/A,Pending,09/05/2014 02:39:25 PM,08/06/2014 02:45:12 PM,13 QUEENS,QUEENS,1055001,178781,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65710659079164,-73.74500361530686,"(40.65710659079164, -73.74500361530686)"
28626392,08/06/2014 12:00:00 AM,08/01/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10459,1210 WESTCHESTER AVENUE,WESTCHESTER AVENUE,FAILE STREET,BRYANT AVENUE,,,ADDRESS,BRONX,,N/A,Pending,09/05/2014 11:46:08 AM,08/06/2014 11:57:20 AM,02 BRONX,BRONX,1014875,240222,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82597633226107,-73.889343277295,"(40.82597633226107, -73.889343277295)"
28626413,08/06/2014 12:00:00 AM,08/19/2014 01:22:22 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,369 NOSTRAND AVENUE,NOSTRAND AVENUE,MONROE STREET,MADISON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,09/05/2014 09:30:20 AM,08/19/2014 01:22:22 PM,03 BROOKLYN,BROOKLYN,997962,188974,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68535612516557,-73.95055918728815,"(40.68535612516557, -73.95055918728815)"
28626414,08/06/2014 12:00:00 AM,07/09/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10451,940 GRAND CONCOURSE,GRAND CONCOURSE,EAST 163 STREET,EAST 164 STREET,,,ADDRESS,BRONX,,N/A,Pending,09/05/2014 11:15:29 AM,08/06/2014 11:21:22 AM,04 BRONX,BRONX,1005938,241237,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82878868206092,-73.92163186542135,"(40.82878868206092, -73.92163186542135)"
28626427,08/06/2014 12:00:00 AM,09/23/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11211,WITHERS STREET,WITHERS STREET,MANHATTAN AVENUE,GRAHAM AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Closed,09/05/2014 11:48:24 AM,09/23/2014 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,999304,200604,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71727556489688,-73.94569439574839,"(40.71727556489688, -73.94569439574839)"
28626428,08/06/2014 12:00:00 AM,08/07/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10031,408 CONVENT AVENUE,CONVENT AVENUE,WEST 147 STREET,WEST 148 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,09/05/2014 10:00:42 AM,08/07/2014 12:00:00 AM,09 MANHATTAN,MANHATTAN,999451,240303,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82623866591273,-73.94507431391666,"(40.82623866591273, -73.94507431391666)"
28627252,08/06/2014 12:00:00 AM,08/08/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10460,777 GROTE STREET,GROTE STREET,PROSPECT AVENUE,SOUTHERN BOULEVARD,,,ADDRESS,BRONX,,N/A,Closed,09/05/2014 10:59:48 AM,08/08/2014 12:00:00 AM,06 BRONX,BRONX,1016540,249138,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8504422121169,-73.88328424676436,"(40.8504422121169, -73.88328424676436)"
28627257,08/06/2014 12:00:00 AM,07/31/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10468,2327 GRAND CONCOURSE,GRAND CONCOURSE,EAST 183 STREET,FIELD PLACE,,,ADDRESS,BRONX,,N/A,Pending,09/05/2014 09:03:46 AM,08/06/2014 09:10:45 AM,05 BRONX,BRONX,1012046,251954,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85818657925701,-73.89951661209484,"(40.85818657925701, -73.89951661209484)"
28627329,08/06/2014 12:00:00 AM,06/20/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,15 IRVING PLACE,IRVING PLACE,GATES AVENUE,PUTNAM AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,09/05/2014 03:03:18 PM,08/06/2014 03:07:35 PM,02 BROOKLYN,BROOKLYN,995321,188647,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.684462282332596,-73.96008227169932,"(40.684462282332596, -73.96008227169932)"
28627330,08/06/2014 12:00:00 AM,08/14/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,140 REGIS DRIVE,REGIS DRIVE,LENORE COURT,ARLENE COURT,,,ADDRESS,STATEN ISLAND,,N/A,Closed,09/05/2014 01:29:02 PM,08/14/2014 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,940101,165127,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61980193271608,-74.15903003273856,"(40.61980193271608, -74.15903003273856)"
28627332,08/06/2014 12:00:00 AM,08/13/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11209,255 EAST 89 STREET,89 STREET,RIDGE BOULEVARD,3 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,09/05/2014 09:07:44 AM,08/13/2014 12:00:00 AM,10 BROOKLYN,BROOKLYN,975081,165757,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.621636405909,-74.03302873631489,"(40.621636405909, -74.03302873631489)"
28628179,08/06/2014 12:00:00 AM,07/24/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,265 EAST 176 STREET,EAST 176 STREET,CLAY AVENUE,ANTHONY AVENUE,,,ADDRESS,BRONX,,N/A,Pending,09/05/2014 11:48:12 PM,07/24/2014 12:00:00 AM,05 BRONX,BRONX,1010707,248016,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84738206037036,-73.90437267500312,"(40.84738206037036, -73.90437267500312)"
28628180,08/06/2014 12:00:00 AM,08/08/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11221,819 DEKALB AVENUE,DEKALB AVENUE,TOMPKINS AVENUE,THROOP AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,09/05/2014 09:14:42 PM,08/08/2014 12:00:00 AM,03 BROOKLYN,BROOKLYN,999875,191494,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.692269774369,-73.94365571663951,"(40.692269774369, -73.94365571663951)"
28628251,08/06/2014 12:00:00 AM,07/29/2014 09:58:52 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11222,139 BAYARD STREET,BAYARD STREET,MANHATTAN AVENUE,GRAHAM AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,09/05/2014 08:17:24 PM,08/06/2014 08:22:32 PM,01 BROOKLYN,BROOKLYN,999061,201541,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7198478143617,-73.94656892882695,"(40.7198478143617, -73.94656892882695)"
28628268,08/06/2014 12:00:00 AM,08/13/2014 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226,160 PARKSIDE AVENUE,PARKSIDE AVENUE,ST PAULS PLACE,EAST DRIVE,,,ADDRESS,BROOKLYN,,N/A,Closed,09/05/2014 07:48:00 PM,08/13/2014 12:00:00 AM,14 BROOKLYN,BROOKLYN,994527,177712,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65444910970537,-73.96296179794956,"(40.65444910970537, -73.96296179794956)"
